url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address
kia-agatauto.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ТЕХЦЕНТР""",+79643519184&+71792996192&+79501380037&+71792996232&+73952337337&+73953350555&+78003010880&+73939000349&+76934030855&+74445457061,info@kia.agatauto.ru,Джонг Санг Гвон&Богатырев Александр Валерьевич,LEGAL&LEGAL,2008-10-22&2004-09-24,1224633600&1095984000,None&None,7728674093&3810036145,5087746291760&1043801431662,770501001&381001001,88417848&75076239,45286560000&25401368000,45376000000&25701000001,4210011&4210014,115054&664014,"г Москва, ул Валовая, д 26&г Иркутск, ул Полярная, д 145"
kia-ekat-5sl.ru,"ООО ""АВТО-МОТО-САЛОН""",+73432880674,None,Оруджов Бахтияр Зиятхан Оглы,LEGAL,2017-04-18,1492473600,None,6321429554,1176313035359,632101001,15398735,36440363000,36740000001,4210014,445031,"Самарская обл, г Тольятти, ул 70 лет Октября, д 60, кв 5"
kia-kop.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ФРАГМЕНТ""",+73512744040&+78003010880&+73939000349&+76934030855&+74445457061,None,Джонг Санг Гвон&Джигкаев Алан Черменович,LEGAL&LEGAL,2008-10-22&2006-07-20,1224633600&1153353600,None&None,7728674093&7449058471,5087746291760&1067449043320,770501001&744901001,88417848&94781400,45286560000&75401368000,45376000000&75701320000,4210011&4210014,115054&454119,"г Москва, ул Валовая, д 26&г Челябинск, Копейское шоссе, д 33А"
kia-tsentr-zapad-ofitsialnyj.clients.site,None,+78633220040,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-nov.com,"ООО ""АЦ СИБИРСКИЙ ТРАКТ""",+79532216928&+73832283662,None,Гайнанов Виталий Валерьевич,LEGAL,2021-09-08,1631059200,None,5406815282,1215400038061,540201001,53712976,50401372000,50701000001,4210014,630123,"г Новосибирск, ул Жуковского, д 96/2, офис 1А"
kia-kurgan.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ТЕХНОКОМ-ИНВЕСТ""",+73522644555&+78003010880&+73939000349&+76934030855&+74445457061,None,Джонг Санг Гвон&Пушкарев Виктор Тимофеевич,LEGAL&LEGAL,2008-10-22&2000-01-24,1224633600&948672000,None&None,7728674093&7203103340,5087746291760&1027200855307,770501001&720301001,88417848&52541159,45286560000&71401376000,45376000000&71701000001,4210011&4210014,115054&625062,"г Москва, ул Валовая, д 26&г Тюмень, ул Федюнинского, д 10А"
kia-megapark.ru,"ООО ""МЕГАПАРК""&ООО ""КИА РОССИЯ И СНГ""",+78003010880&+73939000349&+76934030855&+74445457061&+73832003535,None,Новиков Дмитрий Леонидович&Джонг Санг Гвон,LEGAL&LEGAL,2011-12-19&2008-10-22,1324252800&1224633600,None&None,5406694334&7728674093,1115476159908&5087746291760,540601001&770501001,30782325&88417848,50401386000&45286560000,50701000001&45376000000,4210014&4210011,630005&115054,"г Новосибирск, ул Каменская, д 53, офис 404Б&г Москва, ул Валовая, д 26"
kia-uservice.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-motorland-spb.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""СОКРАТ СПБ""",+78122104899&+78003010880&+73939000349&+76934030855&+74445457061,info@kia78.ru,Джонг Санг Гвон&Халабко Максим Сергеевич,LEGAL&LEGAL,2008-10-22&2018-02-26,1224633600&1519603200,None&None,7728674093&3662259794,5087746291760&1183668006873,770501001&780601001,88417848&25437146,45286560000&40278000000,45376000000&40351000000,4210011&4210014,115054&195279,"г Москва, ул Валовая, д 26&г Санкт-Петербург, Ириновский пр-кт, д 10 литера а, помещ 24"
kia.auto-locman.ru,None,+78412929111,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-motorland-vrn.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""СОКРАТ""",+71792973809&+74732122980&+78003010880&+73939000349&+79202121180&+76934030855&+74445457061&+74732333323,info@kiavrn.ru,Джонг Санг Гвон&Катюшкин Евгений Юрьевич,LEGAL&LEGAL,2008-10-22&2002-12-09,1224633600&1039392000,None&None,7728674093&3662075500,5087746291760&1023601573203,770501001&366201001,88417848&13490922,45286560000&20401000000,45376000000&20701000001,4210011&4210014,115054&394068,"г Москва, ул Валовая, д 26&г Воронеж, ул Шишкова, д 75Б, офис 1"
kia.bcrmotors.ru,None,+78312999990&+78312180000&+78312200011,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia.kia-pragmatika.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia.com.kz,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia98.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kingsdrive.ru,None,+79501904107,kingsdrive@mail.ru&Rating@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-nikko.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""НИККО""",+78003010880&+73939000349&+73452560505&+76934030855&+74445457061,None,Джонг Санг Гвон&Кайданюк Дмитрий Владимирович,LEGAL&LEGAL,2008-10-22&2005-04-21,1224633600&1114041600,None&None,7728674093&7203159984,5087746291760&1057200646920,770501001&720301001,88417848&76835842,45286560000&71401368000,45376000000&71701000001,4210011&4210011,115054&625023,"г Москва, ул Валовая, д 26&г Тюмень, ул Одесская, д 1Г"
kia-radar.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""РАДАР-ЗАПАД""",+74932587744&+78003010880&+73939000349&+76934030855&+74445457061,None,Джонг Санг Гвон&Романенко Александр Сергеевич,LEGAL&LEGAL,2008-10-22&2020-09-10,1224633600&1599696000,None&None,7728674093&3702248424,5087746291760&1203700015970,770501001&370201001,88417848&45533969,45286560000&24401367000,45376000000&24701000001,4210011&4210014,115054&153007,"г Москва, ул Валовая, д 26&г Иваново, ул Фрунзе, д 92, помещ 55"
kia-noyabrsk.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ЯМАЛ МОТОРС""",+73496394444&+71792991894&+78003010880&+73939000349&+76934030855&+79124394400&+74445457061,info@yamal-motors.ru,Джонг Санг Гвон&Максименко Игорь Петрович,LEGAL&LEGAL,2008-10-22&2015-08-03,1224633600&1438560000,None&None,7728674093&8905058851,5087746291760&1158905011176,770501001&890501001,88417848&33085951,45286560000&71178000000,45376000000&71958000001,4210011&4210014,115054&629809,"г Москва, ул Валовая, д 26&Ямало-Ненецкий АО, г Ноябрьск, тер Юго-Восточный промузел, панель IX-В-2"
kia-real.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""РЕАЛ""",+70675835550&+78003010880&+73939000349&+76934030855&+73852200555&+74445457061,None,Джонг Санг Гвон&Частухин Александр Викторович,LEGAL&LEGAL,2008-10-22&2005-07-22,1224633600&1121990400,None&None,7728674093&2225070890,5087746291760&1052202316451,770501001&222501001,88417848&78329149,45286560000&01401370000,45376000000&01701000001,4210011&4210014,115054&656043,"г Москва, ул Валовая, д 26&г Барнаул, Правобережный тракт, д 29А"
kitavto.chery.ru,None,+72784139074&+74660596956&+78568304159&+74852676100&+77059796274&+76766085122&+79379331506&+74004205785,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
klienti-vykup-auto.ru,None,+74997190731,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
km-haval.ru,None,+78683650699&+78142593395&+78005115986,haval@km-haval.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-na-komsomolskom.ru,"ООО ""КОМПАНИЯ ЦЕНТР""&ООО ""КИА РОССИЯ И СНГ""",+78312174040&+78003010880&+73939000349&+76934030855&+74445457061,post@kia-na-komsomolskom.ru,Котельников Николай Константинович&Джонг Санг Гвон,LEGAL&LEGAL,2006-03-29&2008-10-22,1143590400&1224633600,None&None,5257079918&7728674093,1065257048295&5087746291760,525701001&770501001,93758830&88417848,22401365000&45286560000,22701000001&45376000000,4210014&4210011,603028&115054,"г Нижний Новгород, Комсомольское шоссе, д 5&г Москва, ул Валовая, д 26"
km-nissan.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia34-dealer.ru,"ООО ""ЭШЕЛОН АВТО""",+78442530546,None,Бешта Светлана Васильевна,LEGAL,2022-06-29,1656460800,None,6316279631,1226300027832,631601001,55658471,36401385000,36701330000,4210014,443110,"г Самара, ул Лесная, д 33, помещ 3 офис 87"
kia-shuvalovo.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ШУВАЛОВО-МОТОРС""",+78123133030&+78003010880&+73939000349&+76934030855&+74445457061,None,Джонг Санг Гвон&Шумский Олег Давидович,LEGAL&LEGAL,2008-10-22&1999-10-13,1224633600&939772800,None&None,7728674093&7802133664,5087746291760&1027801581609,770501001&780201001,88417848&52137398,45286560000&40265000000,45376000000&40319000000,4210011&4210014,115054&194355,"г Москва, ул Валовая, д 26&г Санкт-Петербург, Выборгское шоссе, д 31А литера а"
kia-tempauto.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ТЕМП АВТО ДОН""",+78003010880&+73939000349&+76934030855&+74445457061&+78636281010,None,Джонг Санг Гвон&Васьков Роман Николаевич,LEGAL&LEGAL,2008-10-22&2007-05-02,1224633600&1178064000,None&None,7728674093&6155046305,5087746291760&1076155003132,770501001&615501001,88417848&80369044,45286560000&60440000000,45376000000&60740000001,4210011&4210014,115054&346518,"г Москва, ул Валовая, д 26&Ростовская обл, г Шахты, ул Маяковского, д 222 к в"
kia-tts-izhevsk.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""УК ""ТРАНСТЕХСЕРВИС""",+73412310985&+74175189039&+73412310984&+78003010880&+73939000349&+76934030855&+74445457061,None,Джонг Санг Гвон&Зубарев Даниил Вячеславович,LEGAL&LEGAL,2008-10-22&2005-09-29,1224633600&1127952000,None&None,7728674093&1650131524,5087746291760&1051614160620,770501001&165001001,88417848&78681656,45286560000&92430000000,45376000000&92730000001,4210011&4210014,115054&423831,"г Москва, ул Валовая, д 26&Респ Татарстан, г Набережные Челны, пр-кт Чулман, д 111, помещ 23"
kia74.reginas.ru,"ООО ""АР ДЖИ МОТОРС""",+73512111002&+71764705882&+73512117575&+78039215686&+74705882352,None,Рыбаков Василий Петрович,LEGAL,2007-05-28,1180310400,None,7448091317,1077448006173,744801001,99272689,75401366000,75701315000,4210014,454008,"г Челябинск, Свердловский тракт, д 5Р стр 2"
kluchavtovykup.ru,None,+74092690154&+74092690147&+71792989281&+79650513426&+74092692154&+74092692147,Kunitsyn.avto@mail.ru&team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-szr.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""КИА ЦЕНТР НА МОСКОВСКОМ""",+78464904202&+79277094280&+71792974716&+78003010880&+73939000349&+76934030855&+74445457061,reception@kia-szr.ru,Джонг Санг Гвон&Алканов Анатолий Владимирович,LEGAL&LEGAL,2008-10-22&2017-01-19,1224633600&1484784000,None&None,7728674093&6319214167,5087746291760&1176313003173,770501001&631901001,88417848&88046273,45286560000&36401386000,45376000000&36701335000,4210011&4210014,115054&443125,"г Москва, ул Валовая, д 26&г Самара, Московское шоссе, д 262А, офис 3"
kia761.ru,"ООО ""АРМОС""",None,None,Рустамов Мазахир Карам Оглы,LEGAL,2022-03-01,1646092800,None,9701198436,1227700108261,770101001,50984823,45286555000,45375000000,4210014,105005,"105005, Г.Москва, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БАСМАННЫЙ, УЛ БАУМАНСКАЯ, Д. 7, СТР. 1, ЭТАЖ/ПОМЕЩ. АНТРЕСОЛЬ 2/I, КОМ./ОФИС 17/Ж4В"
kinza18.ru,"ООО ""КИНЗА""",+73412772252&+79460489464&+73412772251&+78425943064&+75809922570,None,Коньков Денис Евгеньевич,LEGAL,2019-01-09,1546992000,None,1831192818,1191832000062,183101001,35365382,94401375000,94701000001,4210014,426008,"г Ижевск, ул Пушкинская, д 268, офис 15К"
kmv.keyauto-stock.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kmv-mitsubishi.ru,None,+78652213700,info@mitsubishi-kmv.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-zapad.ru,"ООО ""АРТ-МОТОРС""&ООО ""КИА РОССИЯ И СНГ""",+78003010880&+73939000349&+76934030855&+71584787909&+74445457061&+78633220040,None,Камышный Вячеслав Николаевич&Джонг Санг Гвон,LEGAL&LEGAL,2011-12-01&2008-10-22,1322697600&1224633600,None&None,6168057294&7728674093,1116194008480&5087746291760,616801001&770501001,92187443&88417848,60401382000&45286560000,60701000001&45376000000,4210014&4210011,344016&115054,"г Ростов-на-Дону, 1-й Машиностроительный пер, д 1&г Москва, ул Валовая, д 26"
kirov.online-renault.ru,"ООО ""ТЕХЦЕНТР ГУСАР""",+78332204170,None,Циделко Анна Владимировна,LEGAL,2006-06-13,1150156800,None,4345138751,1064345104911,434501001,93236770,33401361000,33701000001,4210014,610014,"г Киров, ул Производственная, д 27 к 1"
kmvkeyauto-exeed.ru,None,+78007008003&+78792255807,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-tts-chelny.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""УК ""ТРАНСТЕХСЕРВИС""",+78552451981&+78552451978&+78552451988&+78003010880&+73939000349&+78552451974&+76934030855&+73606600020&+74445457061,None,Джонг Санг Гвон&Зубарев Даниил Вячеславович,LEGAL&LEGAL,2008-10-22&2005-09-29,1224633600&1127952000,None&None,7728674093&1650131524,5087746291760&1051614160620,770501001&165001001,88417848&78681656,45286560000&92430000000,45376000000&92730000001,4210011&4210014,115054&423831,"г Москва, ул Валовая, д 26&Респ Татарстан, г Набережные Челны, пр-кт Чулман, д 111, помещ 23"
kia-tts-kazan.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""УК ""ТРАНСТЕХСЕРВИС""",+78432040882&+78432040884&+78432040885&+78003010880&+73939000349&+76934030855&+78432040890&+74445457061,None,Джонг Санг Гвон&Зубарев Даниил Вячеславович,LEGAL&LEGAL,2008-10-22&2005-09-29,1224633600&1127952000,None&None,7728674093&1650131524,5087746291760&1051614160620,770501001&165001001,88417848&78681656,45286560000&92430000000,45376000000&92730000001,4210011&4210014,115054&423831,"г Москва, ул Валовая, д 26&Респ Татарстан, г Набережные Челны, пр-кт Чулман, д 111, помещ 23"
